dt,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_pct_change,djia_pct_change
2005-10-26,14.59,1191.380005,2467750000.0,10344.98,266.81,14458.139648,0.516585,3.9,2,76.1636862500716,92.2487258911133,1196.540039,-0.43124624599377714,-0.3169243785092868
2005-10-27,16.02,1178.900024,2395370000.0,10229.95,236.49,14381.05957,0.549344,3.88,2,76.1636862500716,86.8266372680664,1191.380005,-1.0475231200476554,-1.1119402840798043
2005-10-28,14.25,1198.410034,2379400000.0,10402.77,283.06,14215.830078,0.58173,3.93,2,76.1636862500716,78.5367431640625,1178.900024,1.6549333788121068,1.6893533203974576
2005-10-31,15.32,1207.01001,2567470000.0,10440.07,320.08,14386.370117,0.677025,3.98,2,76.1636862500716,177.804107666016,1198.410034,0.7176154868543172,0.35855834551759
2005-11-01,14.85,1202.76001,2457850000.0,10406.77,293.78,14572.259766,0.708545,3.96,2,72.2159846772994,112.348136901855,1207.01001,-0.3521097559083253,-0.31896337859802504
2005-11-02,13.48,1214.76001,2648090000.0,10472.73,279.71,14597.480469,0.738218,3.94,2,72.2159846772994,76.1185760498047,1202.76001,0.9977052695657962,0.6338181779745211
2005-11-03,13.0,1219.939941,2716630000.0,10522.59,320.9,14601.589844,0.766057,3.94,2,72.2159846772994,79.8209075927734,1214.76001,0.4264159963579983,0.4760936260172821
2005-11-04,13.17,1220.140015,2050510000.0,10530.76,230.87,14585.790039,0.792072,3.98,2,72.2159846772994,99.1437530517578,1219.939941,0.0164003155627368,0.07764248155635034
2005-11-07,13.1,1222.810059,1987580000.0,10586.23,241.26,14365.790039,0.858433,3.96,2,72.2159846772994,101.29029083252,1220.140015,0.21883095113472972,0.5267426092703698
2005-11-08,13.08,1218.589966,1965050000.0,10539.72,201.77,14403.200195,0.875564,3.96,2,72.2159846772994,97.7996215820312,1222.810059,-0.34511435107518196,-0.4393443180433443
2005-11-09,12.8,1220.650024,2214460000.0,10546.21,244.43,14597.549805,0.890072,3.99,2,72.2159846772994,80.1427612304688,1218.589966,0.1690525982880109,0.061576588372358465
2005-11-10,11.9,1230.959961,2378460000.0,10640.1,293.35,14633.330078,0.901964,3.97,2,72.2159846772994,118.898498535156,1220.650024,0.8446267805914509,0.8902724296216524
2005-11-11,11.63,1234.719971,1773140000.0,10686.04,195.88,14740.599609,0.911243,3.97,2,72.2159846772994,146.626754760742,1230.959961,0.30545347689012736,0.4317628593716316
2005-11-14,12.18,1233.76001,1899780000.0,10697.17,211.29,14629.490234,0.924834,4.02,2,72.2159846772994,91.4634552001953,1234.719971,-0.0777472643633148,0.10415457924544125
2005-11-15,12.23,1229.01001,2359370000.0,10686.44,267.5,14627.410156,0.92648,4.01,2,72.2159846772994,121.738464355469,1233.76001,-0.3850019421524298,-0.1003069036015991
2005-11-16,12.26,1231.209961,2121580000.0,10674.76,286.0,14650.540039,0.926918,4.0,2,72.2159846772994,77.5218353271484,1229.01001,0.1790018781051339,-0.1092973899633587
2005-11-17,11.25,1242.800049,2298040000.0,10720.22,274.32,14787.980469,0.926149,4.01,2,72.2159846772994,83.2695770263672,1231.209961,0.941357556154454,0.42586437540514943
2005-11-18,11.12,1248.27002,2453290000.0,10766.33,351.04,14883.320313,0.924171,4.01,2,72.2159846772994,74.4397277832031,1242.800049,0.44013282783512686,0.43012176988905804
2005-11-21,10.82,1254.849976,2117350000.0,10820.28,250.28,14885.570313,0.90972,4.0,2,72.2159846772994,86.6769714355469,1248.27002,0.5271260139693146,0.5010992603793563
2005-11-22,10.6,1261.22998,2291420000.0,10871.43,311.19,14885.650391,0.900377,3.93,2,72.2159846772994,84.2727584838867,1254.849976,0.5084276305552748,0.4727234415375481
2005-11-23,10.96,1265.609985,1985400000.0,10916.09,236.73,15062.349609,0.888557,3.95,2,72.2159846772994,84.6162033081055,1261.22998,0.3472804381005945,0.4108015228907247
2005-11-25,10.88,1268.25,724940000.0,10931.62,122.46,15081.469727,0.857463,3.95,2,72.2159846772994,86.1650543212891,1265.609985,0.2085962525019136,0.1422670571605833
2005-11-28,11.84,1257.459961,2016900000.0,10890.72,259.36,15100.0,0.793102,3.98,2,72.2159846772994,54.1775093078613,1268.25,-0.8507817070766754,-0.3741439969556337
2005-11-29,11.89,1257.47998,2268340000.0,10888.16,255.25,15028.759766,0.768309,3.98,2,72.2159846772994,60.5763130187988,1257.459961,0.0015920188809914748,-0.023506251193672334
2005-11-30,12.06,1249.47998,2374690000.0,10805.87,257.65,14937.139648,0.741999,3.95,2,72.2159846772994,76.7508697509766,1257.47998,-0.6361930310811004,-0.7557750804543573
2005-12-01,11.24,1264.670044,2614830000.0,10912.57,256.98,15068.030273,0.714161,3.97,2,78.0489272357694,115.458793640137,1249.47998,1.2157108751754464,0.9874262784949295
2005-12-02,11.01,1265.079956,2125580000.0,10877.51,214.9,15200.379883,0.687915,3.99,2,78.0489272357694,67.1269226074219,1264.670044,0.032412564996286974,-0.3212808715087223
2005-12-05,11.6,1262.089966,2325840000.0,10835.01,237.34,15158.820313,0.618438,4.04,2,78.0489272357694,91.5073928833008,1265.079956,-0.23634790716737797,-0.39071441901685766
2005-12-06,11.52,1263.699951,2110740000.0,10856.86,264.63,14990.610352,0.598085,4.04,2,78.0489272357694,135.584167480469,1262.089966,0.12756499483967954,0.20166109675949784
2005-12-07,12.18,1257.369995,2093830000.0,10810.91,243.49,15134.950195,0.579088,4.03,2,78.0489272357694,79.2199554443359,1263.699951,-0.5009065636974119,-0.4232347105885159
2005-12-08,12.21,1255.839966,2178300000.0,10755.12,253.29,14879.160156,0.561441,3.94,2,78.0489272357694,94.0307159423828,1257.369995,-0.12168486651377153,-0.5160527652158686
2005-12-09,11.69,1259.369995,1896290000.0,10778.58,238.93,14910.509766,0.545137,3.94,2,78.0489272357694,110.239677429199,1255.839966,0.28108907946635675,0.21812866802042308
2005-12-12,11.47,1260.430054,1876550000.0,10767.77,254.13,14984.400391,0.50326,3.9,2,78.0489272357694,86.7756958007812,1259.369995,0.08417375387761439,-0.10029150407566689
2005-12-13,11.11,1267.430054,2390020000.0,10823.72,329.05,14942.620117,0.490348,3.91,2,78.0489272357694,144.883682250977,1260.430054,0.5553660020867657,0.5196061951546094
2005-12-14,10.48,1272.73999,2145520000.0,10883.51,336.44,14976.259766,0.477792,3.89,2,78.0489272357694,126.941459655762,1267.430054,0.41895298152683225,0.5523978816894815
2005-12-15,10.73,1270.939941,2180590000.0,10881.67,297.56,15059.019531,0.465586,3.93,2,78.0489272357694,119.567665100098,1272.73999,-0.14143100822973098,-0.016906310556064064
2005-12-16,10.68,1267.319946,2584190000.0,10875.59,419.04,15029.80957,0.453725,3.93,2,78.0489272357694,81.59033203125,1270.939941,-0.2848281719080914,-0.05587377672728877
2005-12-19,11.38,1259.920044,2208810000.0,10836.53,331.17,15182.889648,0.42119,3.96,2,78.0489272357694,140.793899536133,1267.319946,-0.583901644044682,-0.35915292871466775
2005-12-20,11.19,1259.619995,1996690000.0,10805.55,254.44,15169.169922,0.412705,3.95,2,78.0489272357694,101.198608398438,1259.920044,-0.023814923925435938,-0.28588487274063823
2005-12-21,10.81,1262.790039,2065170000.0,10833.73,257.85,15221.419922,0.405563,3.98,2,78.0489272357694,105.32266998291,1259.619995,0.2516666941286605,0.2607919078621679
2005-12-22,10.29,1268.119995,1888500000.0,10889.44,229.5,15182.530273,0.399763,3.98,2,78.0489272357694,102.739418029785,1262.790039,0.42207776711802314,0.5142273252148666
2005-12-23,10.27,1268.660034,1285810000.0,10883.27,126.72,15183.580078,0.395302,3.99,2,78.0489272357694,84.3552932739258,1268.119995,0.042585796464789105,-0.05666039759620878
2005-12-27,11.57,1256.540039,1540470000.0,10777.77,174.19,15183.580078,0.387293,3.98,2,78.0489272357694,93.7077178955078,1268.660034,-0.9553382841096081,-0.9693777697328154
2005-12-28,11.35,1258.170044,1422360000.0,10796.26,153.23,15101.540039,0.385983,3.95,2,78.0489272357694,103.90739440918,1256.540039,0.12972169205982542,0.1715568248348287
2005-12-29,11.61,1254.420044,1382540000.0,10784.82,160.01,15045.589844,0.384832,4.01,2,78.0489272357694,116.045364379883,1258.170044,-0.29805192214542586,-0.1059626203889219
2005-12-30,12.07,1248.290039,1443500000.0,10717.5,191.02,14876.429688,0.38384,4.08,2,78.0489272357694,80.437629699707,1254.420044,-0.48867243706127717,-0.6242106961451332
2006-01-03,11.14,1268.800049,2554570000.0,10847.41,302.95,14944.769531,0.384115,4.16,2,79.175349289494,64.7143859863281,1248.290039,1.6430484390014488,1.2121296944250126
2006-01-04,11.37,1273.459961,2515330000.0,10880.15,271.49,15200.05957,0.386581,4.19,2,79.175349289494,107.415901184082,1268.800049,0.3672692165856084,0.301823200192497
2006-01-05,11.31,1273.47998,2433340000.0,10882.15,250.91,15271.129883,0.390095,4.2,2,79.175349289494,58.2124900817871,1273.459961,0.0015720164444177342,0.018382099511504713
2006-01-06,11.0,1285.449951,2446560000.0,10959.31,291.74,15344.44043,0.39466,4.22,2,79.175349289494,91.8398284912109,1273.47998,0.939941827746682,0.7090510606819311
2006-01-09,11.13,1290.150024,2301490000.0,11011.9,248.24,15547.429688,0.411753,4.23,2,79.175349289494,85.7754898071289,1285.449951,0.3656364058626904,0.479865976963878
2006-01-10,10.86,1289.689941,2373080000.0,11011.58,264.27,15569.910156,0.414695,4.29,2,79.175349289494,96.7643966674805,1290.150024,-0.03566120152239671,-0.0029059472025694255
2006-01-11,10.94,1294.180054,2406130000.0,11043.44,266.27,15650.879883,0.415773,4.3,2,79.175349289494,117.62476348877,1289.689941,0.34815445614146956,0.2893317761847092
2006-01-12,11.2,1286.060059,2318350000.0,10962.36,244.89,15719.370117,0.414989,4.32,2,79.175349289494,91.4925308227539,1294.180054,-0.6274239024858241,-0.7341915200336113
2006-01-13,11.23,1287.609985,2206510000.0,10959.87,209.95,15787.969727,0.412343,4.33,2,79.175349289494,121.589324951172,1286.060059,0.12051738868286144,-0.022714087112629677
2006-01-17,11.91,1282.930054,2179970000.0,10896.32,251.47,15576.200195,0.389214,4.38,1,79.175349289494,106.501617431641,1287.609985,-0.363458737856881,-0.5798426441189664
2006-01-18,12.25,1277.930054,2233200000.0,10854.86,356.07,15481.209961,0.383343,4.35,1,79.175349289494,147.083129882812,1282.930054,-0.3897328606817352,-0.38049543332060454
2006-01-19,11.98,1285.040039,2444020000.0,10880.71,370.97,15670.419922,0.377636,4.35,1,79.175349289494,94.4905166625977,1277.930054,0.5563673049041595,0.23814217778947988
2006-01-20,14.56,1261.48999,2845810000.0,10667.39,449.34,15662.080078,0.37209,4.35,1,79.175349289494,153.488815307617,1285.040039,-1.8326315356155143,-1.9605338254580773
2006-01-23,13.93,1263.819946,2256070000.0,10688.77,366.09,15464.769531,0.355808,4.38,1,79.175349289494,111.702857971191,1261.48999,0.18469873074458132,0.20042390875369964
2006-01-24,13.31,1266.859985,2608720000.0,10712.22,375.98,15530.570313,0.349706,4.4,1,79.175349289494,70.6167526245117,1263.819946,0.2405436794712612,0.2193891345776855
2006-01-25,12.87,1264.680054,2617060000.0,10709.74,412.46,15520.389648,0.343165,4.42,1,79.175349289494,105.568481445312,1266.859985,-0.1720735539689544,-0.023151130204568382
2006-01-26,12.42,1273.829956,2856780000.0,10809.47,400.55,15520.070313,0.336182,4.45,1,79.175349289494,115.128730773926,1264.680054,0.723495398781715,0.9312084140231214
2006-01-27,11.97,1283.719971,2623620000.0,10907.21,398.81,15753.139648,0.328754,4.45,1,79.175349289494,127.515434265137,1273.829956,0.7763999388942011,0.9042071442910693
2006-01-30,12.39,1285.189941,2282730000.0,10899.92,323.69,15753.139648,0.304437,4.48,1,79.175349289494,111.963241577148,1283.719971,0.11450861817277058,-0.06683652373062898
2006-01-31,12.95,1280.079956,2708310000.0,10864.86,369.37,15753.139648,0.296531,4.47,1,79.175349289494,106.635093688965,1285.189941,-0.39760543068241283,-0.32165373690815624
2006-02-01,12.36,1282.459961,2589410000.0,10953.95,333.58,15742.299805,0.28883,4.47,1,72.6929903396892,167.524887084961,1280.079956,0.1859262766239267,0.8199829542212322
2006-02-02,13.23,1270.839966,2565300000.0,10851.98,314.19,15691.69043,0.281585,4.48,1,72.6929903396892,89.6045379638672,1282.459961,-0.9060707821973102,-0.9308970736583766
2006-02-03,12.96,1264.030029,2282210000.0,10793.62,346.6,15429.730469,0.274793,4.48,1,72.6929903396892,131.323486328125,1270.839966,-0.5358610983438372,-0.5377820453041582
2006-02-06,13.04,1265.02002,2132360000.0,10798.27,263.19,15548.05957,0.257197,4.48,1,72.6929903396892,140.074295043945,1264.030029,0.07832021212210716,0.043081005260514615
2006-02-07,13.59,1254.780029,2366370000.0,10749.76,351.88,15517.009766,0.252378,4.49,1,72.6929903396892,144.170455932617,1265.02002,-0.809472643761,-0.44923862803949444
2006-02-08,12.83,1265.650024,2456860000.0,10858.62,330.08,15373.44043,0.248094,4.5,1,72.6929903396892,85.9167404174805,1254.780029,0.8662868988011274,1.0126737713214151
2006-02-09,13.12,1263.780029,2441920000.0,10883.35,314.19,15413.429688,0.244343,4.52,1,72.6929903396892,67.9361724853516,1265.650024,-0.1477497700422714,0.2277453304379229
2006-02-10,12.87,1266.98999,2290050000.0,10919.05,303.57,15425.950195,0.241124,4.53,1,72.6929903396892,88.1455764770508,1263.780029,0.25399681323814427,0.32802399996323395
2006-02-13,13.35,1262.859985,1850080000.0,10892.32,244.33,15312.089844,0.233566,4.55,2,72.6929903396892,89.335693359375,1266.98999,-0.32596982080339565,-0.24480151661545602
2006-02-14,12.25,1275.530029,2437940000.0,11028.39,307.06,15420.320313,0.230299,4.55,2,72.6929903396892,89.0133361816406,1262.859985,1.0032817691978613,1.249228814430725
2006-02-15,12.31,1280.0,2317590000.0,11058.97,298.85,15423.259766,0.226475,4.55,2,72.6929903396892,64.5904541015625,1275.530029,0.35044027959925117,0.27728435428924225
2006-02-16,11.48,1289.380005,2251490000.0,11120.68,302.98,15450.879883,0.222094,4.55,2,72.6929903396892,112.868782043457,1280.0,0.7328128906249898,0.5580085668014378
2006-02-17,12.01,1287.23999,2128260000.0,11115.32,329.16,15475.69043,0.217153,4.54,2,72.6929903396892,106.578262329102,1289.380005,-0.16597240469848895,-0.04819849145916155
2006-02-21,12.41,1283.030029,2104320000.0,11069.06,270.41,15627.240234,0.195094,4.56,1,72.6929903396892,113.869514465332,1287.23999,-0.3270533103931994,-0.4161823501257711
2006-02-22,11.88,1292.670044,2222380000.0,11137.17,337.28,15635.719727,0.190666,4.57,1,72.6929903396892,88.1455764770508,1283.030029,0.7513475742663145,0.6153187352855749
2006-02-23,11.87,1287.790039,2144210000.0,11069.22,270.4,15812.530273,0.186781,4.59,1,72.6929903396892,136.384414672852,1292.670044,-0.3775135830408338,-0.61011908770362
2006-02-24,11.46,1289.430054,1933010000.0,11061.85,247.27,15856.049805,0.183437,4.6,1,72.6929903396892,102.422760009766,1287.790039,0.12735111705581836,-0.06658102377583575
2006-02-27,11.59,1294.119995,1975320000.0,11097.55,268.61,15949.889648,0.176602,4.62,2,72.6929903396892,106.399391174316,1289.430054,0.36372201698349205,0.32273082712204193
2006-02-28,12.34,1280.660034,2370860000.0,10993.41,325.45,15918.480469,0.175339,4.62,2,72.6929903396892,128.419631958008,1294.119995,-1.0400860084075925,-0.9384053236975665
2006-03-01,11.54,1291.23999,2308320000.0,11053.53,270.62,15818.089844,0.174577,4.6,2,64.2293264312229,120.513191223145,1280.660034,0.8261330656938348,0.546873081236865
2006-03-02,11.72,1289.140015,2494590000.0,11025.51,274.28,15882.450195,0.173616,4.62,2,64.2293264312229,71.7723007202148,1291.23999,-0.16263243210118405,-0.25349368029942143
2006-03-03,11.96,1287.22998,2152950000.0,11021.59,365.75,15802.0,0.172455,4.62,2,64.2293264312229,126.454872131348,1289.140015,-0.1481635026277517,-0.03555391088484461
2006-03-06,12.74,1278.26001,2280190000.0,10958.59,292.51,15811.830078,0.167596,4.6,2,64.2293264312229,119.776458740234,1287.22998,-0.6968428438871577,-0.5716053672836674
2006-03-07,12.66,1275.880005,2268050000.0,10980.69,284.77,15602.360352,0.165285,4.6,2,64.2293264312229,132.37663269043,1278.26001,-0.18619099255088312,0.20166828031709105
2006-03-08,12.32,1278.469971,2442870000.0,11005.74,276.61,15493.089844,0.162599,4.58,2,64.2293264312229,137.756683349609,1275.880005,0.2029944814442075,0.22812774060645413
2006-03-09,12.68,1272.22998,2140110000.0,10972.28,266.39,15510.129883,0.159536,4.6,2,64.2293264312229,126.245330810547,1278.469971,-0.48808271930853575,-0.3040231733622556
2006-03-10,11.85,1281.420044,2123450000.0,11076.34,257.44,15445.049805,0.156095,4.62,2,64.2293264312229,130.72265625,1272.22998,0.7223587043593938,0.948389942655492
2006-03-13,11.37,1284.130005,2070330000.0,11076.02,251.02,15542.070313,0.143084,4.61,2,64.2293264312229,95.0471115112305,1281.420044,0.21148108402775367,-0.0028890409647930326
2006-03-14,10.74,1297.47998,2165270000.0,11151.34,251.56,15519.759766,0.137302,4.59,2,64.2293264312229,143.74690246582,1284.130005,1.0396124183703837,0.6800276633664337
2006-03-15,11.35,1303.02002,2293000000.0,11209.77,274.74,15720.360352,0.130727,4.63,2,64.2293264312229,81.1750793457031,1297.47998,0.4269846229149499,0.5239729037048502
2006-03-16,11.98,1305.329956,2292180000.0,11253.24,306.15,15729.040039,0.123355,4.62,2,64.2293264312229,105.03263092041,1303.02002,0.1772755571322726,0.3877867253297751
2006-03-17,12.12,1307.25,2549620000.0,11279.65,480.83,15801.660156,0.115184,4.64,2,64.2293264312229,125.476051330566,1305.329956,0.1470926175542342,0.2346879654215206
2006-03-20,11.79,1305.079956,1976830000.0,11274.53,247.41,15929.950195,0.0856482,4.66,2,64.2293264312229,94.1276016235352,1307.25,-0.16600068846815974,-0.04539147934553567
2006-03-21,11.62,1297.22998,2147370000.0,11235.47,331.8,15922.75,0.0738557,4.69,2,64.2293264312229,112.019187927246,1305.079956,-0.6014938750618537,-0.34644459680360784
2006-03-22,11.21,1305.040039,2039810000.0,11317.43,342.98,15642.80957,0.0610498,4.69,2,64.2293264312229,108.806968688965,1297.22998,0.6020566222189716,0.7294754914569657
2006-03-23,11.17,1301.670044,1980940000.0,11270.29,292.42,15771.169922,0.0472253,4.67,2,64.2293264312229,74.7002029418945,1305.040039,-0.25822924196121644,-0.4165256599775735
2006-03-24,11.19,1302.949951,2326070000.0,11279.97,240.8,15716.459961,0.0323769,4.65,2,64.2293264312229,92.1757965087891,1301.670044,0.09832806753906631,0.0858895378911928
2006-03-27,11.46,1301.609985,2029700000.0,11250.11,226.24,15815.870117,-0.0182142,4.63,2,64.2293264312229,81.8836898803711,1302.949951,-0.10284094173929059,-0.26471701609134257
2006-03-28,11.58,1293.22998,2148580000.0,11154.54,272.49,15856.580078,-0.0369041,4.65,2,64.2293264312229,75.8855133056641,1301.609985,-0.6438184322932972,-0.8495028048614572
2006-03-29,10.95,1302.890015,2143540000.0,11215.7,279.47,15745.110352,-0.0564925,4.63,2,64.2293264312229,68.1832122802734,1293.22998,0.7469696147934801,0.5482969266325632
2006-03-30,11.57,1300.25,2294560000.0,11150.7,276.9,15880.69043,-0.0769874,4.61,2,64.2293264312229,76.1811752319336,1302.890015,-0.202627617803941,-0.579544745312377
2006-03-31,11.39,1294.869995,2236710000.0,11109.32,317.0,15805.040039,-0.0983966,4.63,2,64.2293264312229,84.0042495727539,1300.25,-0.41376696789079404,-0.371097778614804
2006-04-03,11.57,1297.810059,2494080000.0,11144.94,278.44,16063.75,-0.163567,4.67,1,79.7615279012471,121.234985351562,1294.869995,0.22705476313087392,0.3206316858277658
2006-04-04,11.14,1305.930054,2147660000.0,11203.85,246.95,16100.089844,-0.183566,4.68,1,79.7615279012471,82.2605133056641,1297.810059,0.6256689831990236,0.528580683251767
2006-04-05,11.13,1311.560059,2420020000.0,11239.55,250.19,16100.089844,-0.202629,4.67,1,79.7615279012471,62.5668601989746,1305.930054,0.4311107614650256,0.31864046733933726
